eta,event_id,generation,m,p,particle,particle_id,particle_type,phi,process,pt,px,py,pz,q,sub_particle,vertex_primary,vertex_secondary,vt,vx,vy,vz,
0.19209659099578857,1113,0,0.10565836727619171,4.580343723297119,1,4503599644147712,-13,0.11479689180850983,0,4.4971137046813965,4.4675140380859375,0.5151215195655823,0.8692030906677246,1.0,0,1,0,10.011164665222168,0.013445715419948101,0.017763076350092888,84.7497787475586,
-3.0526936054229736,1114,0,0.10565836727619171,87.2532730102539,1,4503599644147712,13,3.095590829849243,0,8.223865509033203,-8.215166091918945,0.37817859649658203,-86.86485290527344,-1.0,0,1,0,12.362715721130371,-0.01627327688038349,-0.0009383831638842821,-112.14989471435547,
2.3473541736602783,1115,0,0.10565836727619171,28.54701042175293,1,4503599644147712,13,3.0651955604553223,0,5.40996789932251,-5.394187927246094,0.4129038453102112,28.029699325561523,-1.0,0,1,0,-7.210683345794678,-0.01171134039759636,0.0014689593808725476,-13.358041763305664,
0.991244375705719,1116,0,0.10565836727619171,7.182064533233643,1,4503599644147712,-13,0.8627546429634094,0,4.685431957244873,3.047158718109131,3.559227228164673,5.443232536315918,1.0,0,1,0,-6.963802337646484,0.002554970094934106,-0.006102866493165493,-119.70142364501953,
0.8347620368003845,1117,0,0.10565836727619171,10.865026473999023,1,4503599644147712,13,-0.7897216081619263,0,7.935763835906982,5.587119102478027,-5.635640621185303,7.42108154296875,-1.0,0,1,0,-3.868504285812378,-0.015253905206918716,0.022219175472855568,-11.682832717895508,
-0.5839519500732422,1118,0,0.10565836727619171,8.733495712280273,1,4503599644147712,13,0.21801206469535828,0,7.430230617523193,7.25435209274292,1.6070784330368042,-4.589730262756348,-1.0,0,1,0,1.9363830089569092,0.004378892481327057,0.0017349319532513618,-63.038414001464844,
-3.436640739440918,1119,0,0.10565836727619171,123.9359130859375,1,4503599644147712,13,-1.3716435432434082,0,7.9664306640625,1.5760704278945923,-7.8089704513549805,-123.67961120605469,-1.0,0,1,0,-0.6218844056129456,-0.012122326530516148,-0.011471559293568134,27.780811309814453,
3.6852381229400635,1120,0,0.10565836727619171,58.16522979736328,1,4503599644147712,13,2.2130985260009766,0,2.9170339107513428,-1.747421383857727,2.335723876953125,58.092037200927734,-1.0,0,1,0,2.651057243347168,0.01447280403226614,0.01642523892223835,44.74457550048828,
1.7501695156097412,1121,0,0.10565836727619171,11.920160293579102,1,4503599644147712,-13,2.780771255493164,0,4.020749092102051,-3.7618415355682373,1.4194972515106201,11.221576690673828,1.0,0,1,0,-2.132565498352051,-0.007471903692930937,-0.0017151635838672519,52.26374053955078,
3.277925968170166,1122,0,0.10565836727619171,115.39705657958984,1,4503599644147712,13,-0.14327546954154968,0,8.690054893493652,8.601014137268066,-1.240816354751587,115.06938171386719,-1.0,0,1,0,2.894543409347534,-0.014198578894138336,-0.008274583145976067,-21.288631439208984,
3.8486435413360596,1123,0,0.10565836727619171,134.9953155517578,1,4503599644147712,13,1.2093404531478882,0,5.750516891479492,2.033592462539673,5.378935813903809,134.87277221679688,-1.0,0,1,0,10.63342571258545,-0.004898923449218273,-0.0009609884000383317,-10.114933967590332,
1.754317283630371,1124,0,0.10565836727619171,24.476070404052734,1,4503599644147712,-13,0.3360483646392822,0,8.223759651184082,7.763764381408691,2.7118592262268066,23.053152084350586,1.0,0,1,0,-5.713822841644287,0.015971006825566292,-0.015406938269734383,1.1297434568405151,
1.6986030340194702,1125,0,0.10565836727619171,15.847384452819824,1,4503599644147712,-13,1.4232664108276367,0,5.610443115234375,0.8247092366218567,5.549498081207275,14.821016311645508,1.0,0,1,0,-8.572775840759277,0.0031358792912214994,-0.026452524587512016,62.32859802246094,
0.14547614753246307,1126,0,0.10565836727619171,7.558791637420654,1,4503599644147712,-13,2.5747642517089844,0,7.479506492614746,-6.309772968292236,4.016190052032471,1.091931700706482,1.0,0,1,0,-1.0400184392929077,-0.00905610341578722,0.015932340174913406,60.774505615234375,
2.289632558822632,1127,0,0.10565836727619171,17.816877365112305,1,4503599644147712,13,-0.3808543384075165,0,3.5731616020202637,3.3171353340148926,-1.328193187713623,17.454904556274414,-1.0,0,1,0,2.492579460144043,0.0010413418058305979,0.006496507674455643,-9.410431861877441,
1.4434945583343506,1128,0,0.10565836727619171,22.136409759521484,1,4503599644147712,-13,-2.6395883560180664,0,9.900951385498047,-8.679370880126953,-4.76417350769043,19.798782348632812,1.0,0,1,0,-11.012373924255371,0.03604593127965927,0.012881523929536343,-27.368886947631836,
0.9820348620414734,1129,0,0.10565836727619171,5.505938529968262,1,4503599644147712,-13,0.5885202884674072,0,3.6170549392700195,3.0085325241088867,2.007938861846924,4.151176929473877,1.0,0,1,0,4.0252485275268555,0.02447635307908058,-0.02016598917543888,-20.955677032470703,
-3.498816967010498,1130,0,0.10565836727619171,122.7608871459961,1,4503599644147712,13,3.0971343517303467,0,7.416112899780273,-7.408784866333008,0.3295991122722626,-122.53667449951172,-1.0,0,1,0,-3.166062593460083,0.020098045468330383,0.008053088560700417,-22.790250778198242,
-3.9918484687805176,1131,0,0.10565836727619171,222.83419799804688,1,4503599644147712,13,2.4924354553222656,0,8.226707458496094,-6.553341865539551,4.973170280456543,-222.68228149414062,-1.0,0,1,0,-5.183398723602295,-0.012191944755613804,-0.01003691554069519,-71.8492660522461,
0.09702667593955994,1132,0,0.10565836727619171,7.521076202392578,1,4503599644147712,13,-0.3811360001564026,0,7.485812187194824,6.948650360107422,-2.784536361694336,0.7274636030197144,-1.0,0,1,0,-6.5275678634643555,-0.016070546582341194,0.005114993546158075,29.823896408081055,
-1.5509744882583618,1133,0,0.10565836727619171,21.0517520904541,1,4503599644147712,-13,2.688786268234253,0,8.543547630310059,-7.682553768157959,3.737724542617798,-19.24016761779785,1.0,0,1,0,-8.166276931762695,-0.011220850050449371,-0.00970799382776022,73.7036361694336,
-1.7695378065109253,1134,0,0.10565836727619171,6.1008687019348145,1,4503599644147712,13,-1.0305678844451904,0,2.020639419555664,1.0392793416976929,-1.7328824996948242,-5.756527900695801,-1.0,0,1,0,2.512775421142578,0.004702660255134106,-0.007690431550145149,129.13107299804688,
2.4462859630584717,1135,0,0.10565836727619171,13.867828369140625,1,4503599644147712,13,-0.1675434410572052,0,2.3844265937805176,2.3510384559631348,-0.39762863516807556,13.661301612854004,-1.0,0,1,0,-0.9335734844207764,-0.011689002625644207,0.01660705916583538,-89.234130859375,
3.9043755531311035,1136,0,0.10565836727619171,87.310791015625,1,4503599644147712,13,2.6832783222198486,0,3.517813205718994,-3.154773473739624,1.556410551071167,87.2398910522461,-1.0,0,1,0,2.9888710975646973,-0.002468297490850091,0.006847049109637737,45.39557647705078,
-0.568568766117096,1137,0,0.10565836727619171,3.5565073490142822,1,4503599644147712,-13,-0.6780911087989807,0,3.050081729888916,2.375317096710205,-1.913339376449585,-1.8291380405426025,1.0,0,1,0,-3.8319544792175293,0.013508192263543606,-0.0014021053211763501,92.55551147460938,
-3.1581499576568604,1138,0,0.10565836727619171,63.78588104248047,1,4503599644147712,13,-1.3493129014968872,0,5.412569999694824,1.1890171766281128,-5.280355453491211,-63.555824279785156,-1.0,0,1,0,10.034477233886719,0.0003582356439437717,-0.009374169632792473,35.424617767333984,
3.9149529933929443,1139,0,0.10565836727619171,248.82720947265625,1,4503599644147712,-13,1.5145624876022339,0,9.920023918151855,0.557547390460968,9.904343605041504,248.62939453125,1.0,0,1,0,2.4506449699401855,-0.013126518577337265,-0.011489656753838062,-57.04901885986328,
3.690797805786133,1140,0,0.10565836727619171,87.58658599853516,1,4503599644147712,-13,2.8414926528930664,0,4.3682169914245605,-4.172987937927246,1.291313886642456,87.47759246826172,1.0,0,1,0,-5.0278801918029785,0.022284196689724922,-0.0012291474267840385,75.35237121582031,
-3.9522078037261963,1141,0,0.10565836727619171,254.7435760498047,1,4503599644147712,13,-0.4447249174118042,0,9.784778594970703,8.833003044128418,-4.209505081176758,-254.5555877685547,-1.0,0,1,0,2.680450677871704,-0.0030556272249668837,-0.0311473049223423,34.393150329589844,
3.6475462913513184,1142,0,0.10565836727619171,74.20857238769531,1,4503599644147712,-13,-1.5744380950927734,0,3.86438250541687,-0.014073238708078861,-3.864356756210327,74.1078872680664,1.0,0,1,0,-1.7200675010681152,-0.009235185571014881,0.009908589534461498,-102.96149444580078,
1.0168466567993164,1143,0,0.10565836727619171,4.596388339996338,1,4503599644147712,13,-1.7186570167541504,0,2.940561532974243,-0.4332108497619629,-2.908475637435913,3.5326876640319824,-1.0,0,1,0,-1.9881585836410522,-0.012321585789322853,-0.0069029019214212894,-79.62200164794922,
2.0075395107269287,1144,0,0.10565836727619171,5.6480536460876465,1,4503599644147712,-13,-1.830204725265503,0,1.490390419960022,-0.38229817152023315,-1.4405248165130615,5.447866439819336,1.0,0,1,0,-3.571560859680176,0.012318452820181847,0.002106042578816414,4.757918357849121,
3.931316614151001,1145,0,0.10565836727619171,136.7355194091797,1,4503599644147712,13,-1.9155155420303345,0,5.362843036651611,-1.8122782707214355,-5.047348976135254,136.63031005859375,-1.0,0,1,0,0.4553261399269104,0.016287095844745636,-0.0053734020330011845,-16.18998146057129,
2.1485202312469482,1146,0,0.10565836727619171,4.477497100830078,1,4503599644147712,13,-0.939069390296936,0,1.0306341648101807,0.6086299419403076,-0.8317309021949768,4.357266902923584,-1.0,0,1,0,9.611709594726562,0.01151785533875227,-0.002451124833896756,-45.46766662597656,
